UserID,SignupDate,EmailVerifiedDate,AppInstalledDate,FirstLoginDate,FirstValueDate,TTFV_Hours,SignupWeek
558,2024-01-01,2024-01-01 03:00:00,2024-01-01 07:00:00,2024-01-02 04:00:00,,,2024-01-01
559,2024-03-18,2024-03-18 19:00:00,2024-03-19 13:00:00,,,,2024-03-18
560,2024-03-14,2024-03-14 21:00:00,2024-03-15 12:00:00,,,,2024-03-11
561,2024-02-23,2024-02-23 19:00:00,2024-02-24 23:00:00,2024-02-25 19:00:00,2024-02-25 23:00:00,71.0,2024-02-19
562,2024-04-20,2024-04-20 16:00:00,2024-04-22 10:00:00,2024-04-23 04:00:00,2024-04-24 18:00:00,114.0,2024-04-15
563,2024-05-28,,,,,,2024-05-27
564,2024-06-04,2024-06-04 21:00:00,2024-06-05 18:00:00,2024-06-06 10:00:00,,,2024-06-03
565,2024-06-16,2024-06-16 08:00:00,2024-06-18 05:00:00,2024-06-18 18:00:00,,,2024-06-10
566,2024-03-23,2024-03-23 10:00:00,2024-03-24 17:00:00,2024-03-24 20:00:00,2024-03-25 04:00:00,52.0,2024-03-18
567,2024-04-29,2024-04-29 06:00:00,2024-04-30 12:00:00,,,,2024-04-29
568,2024-04-23,2024-04-23 14:00:00,2024-04-24 22:00:00,2024-04-25 13:00:00,2024-04-26 16:00:00,88.0,2024-04-22
569,2024-04-23,2024-04-23 11:00:00,,,,,2024-04-22
570,2024-06-21,2024-06-21 20:00:00,2024-06-22 07:00:00,2024-06-22 18:00:00,2024-06-24 11:00:00,83.0,2024-06-17
571,2024-02-24,2024-02-25 00:00:00,,,,,2024-02-19
572,2024-05-10,2024-05-10 12:00:00,,,,,2024-05-06
573,2024-05-01,2024-05-01 13:00:00,2024-05-01 23:00:00,2024-05-02 11:00:00,2024-05-05 05:00:00,101.0,2024-04-29
574,2024-02-13,2024-02-13 18:00:00,2024-02-14 02:00:00,2024-02-14 13:00:00,2024-02-15 20:00:00,68.0,2024-02-12
575,2024-06-17,2024-06-17 15:00:00,2024-06-18 00:00:00,2024-06-18 09:00:00,2024-06-20 19:00:00,91.0,2024-06-17
576,2024-01-22,2024-01-22 08:00:00,2024-01-22 19:00:00,,,,2024-01-22
577,2024-03-13,2024-03-13 04:00:00,,,,,2024-03-11
578,2024-05-11,2024-05-11 02:00:00,2024-05-11 22:00:00,2024-05-12 11:00:00,2024-05-14 17:00:00,89.0,2024-05-06
579,2024-06-18,2024-06-18 08:00:00,,,,,2024-06-17
580,2024-06-11,2024-06-11 06:00:00,,,,,2024-06-10
581,2024-06-07,2024-06-07 11:00:00,2024-06-09 01:00:00,2024-06-10 01:00:00,,,2024-06-03
582,2024-03-26,2024-03-26 11:00:00,2024-03-27 01:00:00,2024-03-27 07:00:00,2024-03-29 23:00:00,95.0,2024-03-25
583,2024-01-24,2024-01-24 17:00:00,2024-01-26 00:00:00,2024-01-26 16:00:00,,,2024-01-22
584,2024-03-01,2024-03-01 10:00:00,2024-03-02 19:00:00,,,,2024-02-26
585,2024-06-21,2024-06-21 01:00:00,2024-06-21 08:00:00,2024-06-21 21:00:00,,,2024-06-17
586,2024-03-20,2024-03-20 17:00:00,2024-03-22 00:00:00,2024-03-22 08:00:00,2024-03-23 12:00:00,84.0,2024-03-18
587,2024-02-27,2024-02-27 19:00:00,2024-02-28 19:00:00,2024-02-28 21:00:00,2024-02-29 04:00:00,52.0,2024-02-26
588,2024-02-20,2024-02-20 10:00:00,2024-02-21 19:00:00,,,,2024-02-19
589,2024-02-07,2024-02-07 20:00:00,2024-02-09 15:00:00,2024-02-10 13:00:00,,,2024-02-05
590,2024-01-07,2024-01-07 16:00:00,,,,,2024-01-01
591,2024-01-12,2024-01-12 10:00:00,2024-01-13 22:00:00,2024-01-13 23:00:00,2024-01-14 13:00:00,61.0,2024-01-08
592,2024-03-03,2024-03-03 14:00:00,,,,,2024-02-26
593,2024-05-01,2024-05-01 05:00:00,2024-05-01 23:00:00,2024-05-02 23:00:00,,,2024-04-29
594,2024-06-05,2024-06-05 12:00:00,2024-06-06 15:00:00,,,,2024-06-03
595,2024-01-19,2024-01-19 12:00:00,2024-01-19 16:00:00,,,,2024-01-15
596,2024-04-26,2024-04-26 13:00:00,2024-04-26 18:00:00,2024-04-27 13:00:00,2024-04-30 13:00:00,109.0,2024-04-22
597,2024-04-16,,,,,,2024-04-15
598,2024-06-10,2024-06-10 07:00:00,2024-06-11 08:00:00,2024-06-12 02:00:00,2024-06-13 15:00:00,87.0,2024-06-10
599,2024-05-27,2024-05-27 03:00:00,,,,,2024-05-27
600,2024-02-19,2024-02-19 13:00:00,2024-02-20 23:00:00,2024-02-21 14:00:00,,,2024-02-19
601,2024-06-27,2024-06-27 18:00:00,2024-06-28 13:00:00,,,,2024-06-24
602,2024-04-08,2024-04-08 20:00:00,,,,,2024-04-08
603,2024-05-06,,,,,,2024-05-06
604,2024-04-12,2024-04-12 22:00:00,,,,,2024-04-08
605,2024-03-03,2024-03-03 20:00:00,,,,,2024-02-26
606,2024-02-07,2024-02-07 04:00:00,,,,,2024-02-05
607,2024-06-16,2024-06-16 05:00:00,2024-06-16 13:00:00,2024-06-17 02:00:00,,,2024-06-10
608,2024-06-25,,,,,,2024-06-24
609,2024-01-02,2024-01-02 12:00:00,2024-01-03 11:00:00,2024-01-04 05:00:00,,,2024-01-01
610,2024-01-28,2024-01-28 12:00:00,2024-01-28 23:00:00,2024-01-29 06:00:00,,,2024-01-22
611,2024-04-18,2024-04-18 20:00:00,2024-04-20 06:00:00,2024-04-20 19:00:00,2024-04-23 12:00:00,132.0,2024-04-15
612,2024-02-26,2024-02-26 02:00:00,2024-02-26 06:00:00,2024-02-26 08:00:00,,,2024-02-26
613,2024-02-15,2024-02-15 05:00:00,,,,,2024-02-12
614,2024-06-27,2024-06-27 23:00:00,2024-06-28 22:00:00,2024-06-29 14:00:00,2024-07-02 09:00:00,129.0,2024-06-24
615,2024-05-12,2024-05-12 15:00:00,,,,,2024-05-06
616,2024-04-28,2024-04-28 05:00:00,2024-04-29 21:00:00,,,,2024-04-22
617,2024-01-13,2024-01-13 17:00:00,2024-01-14 03:00:00,,,,2024-01-08
618,2024-05-22,2024-05-22 11:00:00,2024-05-24 04:00:00,2024-05-24 15:00:00,,,2024-05-20
619,2024-03-04,2024-03-04 06:00:00,2024-03-05 09:00:00,,,,2024-03-04
620,2024-02-01,2024-02-01 20:00:00,2024-02-02 17:00:00,2024-02-03 12:00:00,,,2024-01-29
621,2024-04-26,2024-04-26 11:00:00,2024-04-27 21:00:00,2024-04-28 14:00:00,2024-05-01 11:00:00,131.0,2024-04-22
622,2024-02-04,2024-02-04 16:00:00,,,,,2024-01-29
623,2024-04-28,2024-04-28 23:00:00,2024-04-30 13:00:00,,,,2024-04-22
624,2024-06-19,2024-06-19 10:00:00,2024-06-20 18:00:00,2024-06-20 19:00:00,2024-06-22 19:00:00,91.0,2024-06-17
625,2024-05-15,2024-05-15 11:00:00,2024-05-17 08:00:00,2024-05-17 12:00:00,2024-05-19 18:00:00,114.0,2024-05-13
626,2024-05-23,2024-05-23 19:00:00,2024-05-24 16:00:00,2024-05-25 16:00:00,2024-05-25 20:00:00,68.0,2024-05-20
627,2024-06-01,2024-06-01 20:00:00,2024-06-03 04:00:00,2024-06-03 13:00:00,2024-06-04 19:00:00,91.0,2024-05-27
628,2024-03-22,2024-03-23 00:00:00,2024-03-23 05:00:00,2024-03-24 00:00:00,,,2024-03-18
629,2024-04-23,2024-04-23 16:00:00,,,,,2024-04-22
630,2024-06-05,2024-06-05 06:00:00,2024-06-06 17:00:00,2024-06-07 14:00:00,2024-06-09 15:00:00,111.0,2024-06-03
631,2024-05-09,2024-05-09 05:00:00,2024-05-11 02:00:00,,,,2024-05-06
632,2024-04-19,2024-04-19 08:00:00,2024-04-19 12:00:00,2024-04-20 07:00:00,2024-04-20 22:00:00,46.0,2024-04-15
633,2024-05-20,2024-05-20 07:00:00,2024-05-20 10:00:00,2024-05-21 01:00:00,2024-05-22 18:00:00,66.0,2024-05-20
634,2024-04-24,2024-04-24 14:00:00,,,,,2024-04-22
635,2024-02-10,,,,,,2024-02-05
636,2024-05-01,2024-05-01 05:00:00,2024-05-02 09:00:00,2024-05-03 08:00:00,,,2024-04-29
637,2024-04-25,2024-04-25 07:00:00,2024-04-26 11:00:00,,,,2024-04-22
638,2024-03-07,2024-03-07 17:00:00,2024-03-09 10:00:00,2024-03-10 02:00:00,2024-03-10 10:00:00,82.0,2024-03-04
639,2024-03-04,2024-03-04 23:00:00,2024-03-05 09:00:00,2024-03-06 02:00:00,2024-03-07 05:00:00,77.0,2024-03-04
640,2024-06-12,2024-06-12 18:00:00,2024-06-13 16:00:00,2024-06-14 14:00:00,2024-06-17 04:00:00,124.0,2024-06-10
641,2024-03-11,,,,,,2024-03-11
642,2024-05-13,2024-05-13 17:00:00,2024-05-14 19:00:00,,,,2024-05-13
643,2024-05-04,2024-05-04 11:00:00,2024-05-05 00:00:00,,,,2024-04-29
644,2024-06-09,2024-06-09 15:00:00,2024-06-11 03:00:00,2024-06-11 14:00:00,2024-06-14 12:00:00,132.0,2024-06-03
645,2024-03-02,2024-03-02 12:00:00,2024-03-04 09:00:00,2024-03-05 09:00:00,,,2024-02-26
646,2024-03-11,2024-03-11 22:00:00,2024-03-13 17:00:00,2024-03-14 16:00:00,2024-03-16 02:00:00,122.0,2024-03-11
647,2024-04-22,2024-04-22 20:00:00,2024-04-24 04:00:00,,,,2024-04-22
648,2024-01-20,2024-01-20 07:00:00,2024-01-21 00:00:00,2024-01-21 09:00:00,2024-01-24 09:00:00,105.0,2024-01-15
649,2024-03-14,2024-03-14 10:00:00,,,,,2024-03-11
650,2024-03-01,2024-03-01 08:00:00,2024-03-02 05:00:00,,,,2024-02-26
651,2024-03-10,2024-03-10 10:00:00,,,,,2024-03-04
652,2024-03-26,2024-03-26 23:00:00,2024-03-27 14:00:00,2024-03-28 13:00:00,2024-03-31 04:00:00,124.0,2024-03-25
653,2024-03-22,,,,,,2024-03-18
654,2024-05-18,2024-05-18 11:00:00,2024-05-19 19:00:00,2024-05-20 07:00:00,2024-05-23 07:00:00,127.0,2024-05-13
655,2024-01-21,2024-01-22 00:00:00,2024-01-22 19:00:00,2024-01-23 05:00:00,,,2024-01-15
656,2024-02-05,2024-02-05 04:00:00,,,,,2024-02-05
657,2024-02-08,2024-02-08 19:00:00,2024-02-10 16:00:00,2024-02-11 10:00:00,,,2024-02-05
658,2024-02-29,,,,,,2024-02-26
659,2024-04-08,2024-04-08 13:00:00,2024-04-09 16:00:00,2024-04-10 04:00:00,2024-04-10 23:00:00,71.0,2024-04-08
660,2024-06-26,2024-06-26 10:00:00,,,,,2024-06-24
661,2024-02-09,2024-02-09 02:00:00,2024-02-09 22:00:00,2024-02-10 21:00:00,2024-02-11 08:00:00,56.0,2024-02-05
662,2024-06-29,2024-06-29 12:00:00,2024-06-30 18:00:00,,,,2024-06-24
663,2024-02-24,2024-02-24 21:00:00,2024-02-25 15:00:00,2024-02-26 15:00:00,,,2024-02-19
664,2024-01-17,2024-01-17 16:00:00,2024-01-18 07:00:00,,,,2024-01-15
665,2024-04-16,2024-04-16 07:00:00,2024-04-17 19:00:00,2024-04-18 04:00:00,2024-04-21 04:00:00,124.0,2024-04-15
666,2024-04-14,2024-04-14 23:00:00,,,,,2024-04-08
667,2024-03-25,2024-03-25 09:00:00,2024-03-25 19:00:00,2024-03-25 23:00:00,2024-03-27 06:00:00,54.0,2024-03-25
668,2024-05-18,2024-05-18 08:00:00,2024-05-18 13:00:00,2024-05-19 11:00:00,2024-05-22 07:00:00,103.0,2024-05-13
669,2024-04-29,2024-04-29 08:00:00,2024-05-01 02:00:00,2024-05-01 10:00:00,,,2024-04-29
670,2024-04-16,2024-04-16 02:00:00,2024-04-16 10:00:00,2024-04-17 00:00:00,2024-04-18 19:00:00,67.0,2024-04-15
671,2024-01-16,2024-01-16 23:00:00,2024-01-18 07:00:00,2024-01-18 11:00:00,,,2024-01-15
672,2024-02-22,2024-02-22 22:00:00,,,,,2024-02-19
673,2024-04-17,2024-04-17 05:00:00,2024-04-17 07:00:00,,,,2024-04-15
674,2024-04-09,2024-04-09 18:00:00,2024-04-10 06:00:00,2024-04-10 20:00:00,2024-04-13 09:00:00,105.0,2024-04-08
675,2024-05-29,,,,,,2024-05-27
676,2024-06-27,2024-06-27 16:00:00,2024-06-29 11:00:00,2024-06-29 18:00:00,,,2024-06-24
677,2024-01-06,2024-01-06 10:00:00,2024-01-07 08:00:00,,,,2024-01-01
678,2024-05-27,,,,,,2024-05-27
679,2024-04-07,2024-04-07 10:00:00,2024-04-09 05:00:00,2024-04-09 07:00:00,,,2024-04-01
680,2024-05-02,2024-05-02 03:00:00,2024-05-03 22:00:00,,,,2024-04-29
681,2024-01-02,2024-01-02 19:00:00,,,,,2024-01-01
682,2024-03-31,2024-03-31 08:00:00,2024-04-01 20:00:00,2024-04-02 20:00:00,,,2024-03-25
683,2024-03-17,2024-03-18 00:00:00,,,,,2024-03-11
684,2024-04-09,,,,,,2024-04-08
685,2024-04-17,2024-04-17 02:00:00,,,,,2024-04-15
686,2024-05-17,2024-05-17 06:00:00,2024-05-18 10:00:00,2024-05-18 16:00:00,,,2024-05-13
687,2024-05-19,2024-05-19 02:00:00,2024-05-20 05:00:00,2024-05-20 21:00:00,,,2024-05-13
688,2024-06-03,2024-06-03 06:00:00,,,,,2024-06-03
689,2024-02-26,2024-02-27 00:00:00,2024-02-27 20:00:00,,,,2024-02-26
690,2024-05-04,2024-05-04 02:00:00,,,,,2024-04-29
691,2024-02-26,2024-02-26 01:00:00,2024-02-26 22:00:00,2024-02-27 17:00:00,,,2024-02-26
692,2024-03-10,2024-03-10 20:00:00,2024-03-11 04:00:00,2024-03-11 15:00:00,2024-03-13 04:00:00,76.0,2024-03-04
693,2024-04-21,2024-04-21 15:00:00,2024-04-23 10:00:00,,,,2024-04-15
694,2024-05-04,2024-05-04 18:00:00,2024-05-06 05:00:00,2024-05-06 21:00:00,,,2024-04-29
695,2024-01-08,2024-01-08 05:00:00,2024-01-09 15:00:00,,,,2024-01-08
696,2024-04-09,2024-04-09 15:00:00,2024-04-10 10:00:00,,,,2024-04-08
697,2024-03-27,2024-03-27 07:00:00,2024-03-27 16:00:00,2024-03-28 03:00:00,,,2024-03-25
698,2024-06-20,2024-06-20 06:00:00,2024-06-22 06:00:00,,,,2024-06-17
699,2024-06-22,2024-06-22 15:00:00,2024-06-24 10:00:00,2024-06-24 19:00:00,2024-06-25 19:00:00,91.0,2024-06-17
700,2024-04-13,2024-04-13 01:00:00,2024-04-14 00:00:00,,,,2024-04-08
701,2024-02-12,2024-02-12 10:00:00,2024-02-14 00:00:00,2024-02-14 22:00:00,,,2024-02-12
702,2024-04-29,2024-04-29 07:00:00,,,,,2024-04-29
703,2024-02-02,2024-02-02 06:00:00,2024-02-03 23:00:00,2024-02-04 20:00:00,2024-02-07 00:00:00,120.0,2024-01-29
704,2024-06-08,2024-06-08 14:00:00,2024-06-10 00:00:00,2024-06-10 11:00:00,,,2024-06-03
705,2024-05-16,2024-05-16 03:00:00,,,,,2024-05-13
706,2024-01-07,2024-01-07 13:00:00,2024-01-09 09:00:00,2024-01-09 13:00:00,2024-01-10 13:00:00,85.0,2024-01-01
707,2024-04-10,2024-04-10 05:00:00,2024-04-11 13:00:00,2024-04-12 00:00:00,2024-04-13 08:00:00,80.0,2024-04-08
708,2024-05-31,2024-05-31 01:00:00,,,,,2024-05-27
709,2024-05-24,2024-05-24 09:00:00,,,,,2024-05-20
710,2024-06-18,2024-06-18 13:00:00,2024-06-19 06:00:00,2024-06-19 21:00:00,,,2024-06-17
711,2024-01-07,2024-01-07 09:00:00,2024-01-08 08:00:00,2024-01-08 18:00:00,2024-01-08 20:00:00,44.0,2024-01-01
712,2024-01-22,2024-01-22 09:00:00,,,,,2024-01-22
713,2024-06-13,2024-06-13 21:00:00,2024-06-14 22:00:00,,,,2024-06-10
714,2024-04-19,2024-04-19 23:00:00,2024-04-20 16:00:00,2024-04-20 18:00:00,,,2024-04-15
715,2024-02-04,,,,,,2024-01-29
716,2024-04-28,2024-04-28 22:00:00,,,,,2024-04-22
717,2024-02-16,2024-02-16 04:00:00,,,,,2024-02-12
718,2024-01-13,2024-01-13 15:00:00,,,,,2024-01-08
719,2024-03-07,2024-03-07 10:00:00,,,,,2024-03-04
720,2024-04-07,2024-04-07 06:00:00,2024-04-08 09:00:00,,,,2024-04-01
721,2024-03-24,2024-03-24 22:00:00,,,,,2024-03-18
722,2024-02-24,2024-02-24 17:00:00,2024-02-26 16:00:00,2024-02-27 02:00:00,2024-02-27 18:00:00,90.0,2024-02-19
723,2024-04-26,2024-04-26 21:00:00,2024-04-27 17:00:00,2024-04-28 05:00:00,2024-04-29 10:00:00,82.0,2024-04-22
724,2024-03-24,2024-03-24 08:00:00,2024-03-24 18:00:00,2024-03-25 10:00:00,,,2024-03-18
725,2024-03-27,2024-03-27 05:00:00,,,,,2024-03-25
726,2024-04-07,2024-04-07 15:00:00,2024-04-09 07:00:00,2024-04-09 19:00:00,,,2024-04-01
727,2024-03-12,2024-03-12 14:00:00,2024-03-14 12:00:00,2024-03-15 06:00:00,,,2024-03-11
728,2024-04-17,2024-04-17 16:00:00,2024-04-19 04:00:00,,,,2024-04-15
729,2024-03-05,2024-03-05 22:00:00,2024-03-06 13:00:00,2024-03-06 21:00:00,,,2024-03-04
730,2024-01-21,2024-01-21 22:00:00,2024-01-23 14:00:00,2024-01-23 17:00:00,,,2024-01-15
731,2024-04-30,2024-04-30 17:00:00,,,,,2024-04-29
732,2024-01-05,2024-01-05 15:00:00,2024-01-07 02:00:00,2024-01-08 01:00:00,2024-01-10 00:00:00,120.0,2024-01-01
733,2024-05-18,2024-05-18 03:00:00,2024-05-19 17:00:00,,,,2024-05-13
734,2024-01-14,2024-01-14 04:00:00,,,,,2024-01-08
735,2024-03-30,2024-03-30 02:00:00,2024-03-31 15:00:00,2024-04-01 08:00:00,2024-04-02 10:00:00,82.0,2024-03-25
736,2024-02-27,2024-02-27 19:00:00,2024-02-29 07:00:00,2024-02-29 12:00:00,2024-03-01 10:00:00,82.0,2024-02-26
737,2024-06-15,2024-06-15 11:00:00,2024-06-16 22:00:00,2024-06-17 13:00:00,,,2024-06-10
738,2024-01-18,2024-01-18 04:00:00,2024-01-20 01:00:00,2024-01-20 08:00:00,,,2024-01-15
739,2024-06-15,2024-06-15 23:00:00,2024-06-17 14:00:00,2024-06-18 06:00:00,2024-06-18 18:00:00,90.0,2024-06-10
740,2024-01-11,2024-01-11 17:00:00,2024-01-12 23:00:00,2024-01-13 01:00:00,,,2024-01-08
741,2024-01-08,2024-01-08 15:00:00,2024-01-09 01:00:00,2024-01-09 18:00:00,,,2024-01-08
742,2024-03-04,2024-03-04 14:00:00,2024-03-05 21:00:00,2024-03-06 16:00:00,2024-03-07 00:00:00,72.0,2024-03-04
743,2024-02-21,2024-02-21 18:00:00,2024-02-23 01:00:00,2024-02-23 23:00:00,2024-02-25 15:00:00,111.0,2024-02-19
744,2024-01-06,2024-01-07 00:00:00,,,,,2024-01-01
745,2024-06-08,2024-06-08 01:00:00,2024-06-09 04:00:00,2024-06-09 13:00:00,,,2024-06-03
746,2024-02-09,2024-02-09 01:00:00,2024-02-09 16:00:00,2024-02-10 11:00:00,2024-02-10 21:00:00,45.0,2024-02-05
747,2024-03-02,2024-03-02 02:00:00,2024-03-03 07:00:00,,,,2024-02-26
748,2024-02-02,2024-02-02 12:00:00,2024-02-04 10:00:00,,,,2024-01-29
749,2024-05-01,2024-05-01 03:00:00,2024-05-02 15:00:00,2024-05-02 17:00:00,2024-05-03 02:00:00,50.0,2024-04-29
750,2024-06-20,2024-06-20 16:00:00,,,,,2024-06-17
751,2024-01-30,2024-01-30 02:00:00,2024-01-30 22:00:00,2024-01-31 12:00:00,,,2024-01-29
752,2024-05-24,,,,,,2024-05-20
753,2024-02-25,2024-02-25 06:00:00,2024-02-25 16:00:00,2024-02-26 13:00:00,2024-02-28 19:00:00,91.0,2024-02-19
754,2024-04-29,2024-04-29 12:00:00,2024-04-30 14:00:00,2024-05-01 05:00:00,,,2024-04-29
755,2024-06-28,2024-06-28 13:00:00,2024-06-29 15:00:00,2024-06-29 18:00:00,2024-07-02 16:00:00,112.0,2024-06-24
756,2024-03-06,2024-03-06 05:00:00,2024-03-08 00:00:00,,,,2024-03-04
757,2024-04-04,2024-04-04 12:00:00,2024-04-04 21:00:00,2024-04-05 03:00:00,,,2024-04-01
758,2024-02-12,2024-02-12 18:00:00,2024-02-13 21:00:00,2024-02-14 14:00:00,2024-02-15 07:00:00,79.0,2024-02-12
759,2024-06-04,2024-06-05 00:00:00,2024-06-05 16:00:00,,,,2024-06-03
760,2024-06-04,2024-06-04 01:00:00,,,,,2024-06-03
761,2024-01-30,2024-01-30 01:00:00,2024-01-30 22:00:00,,,,2024-01-29
762,2024-02-11,2024-02-11 15:00:00,2024-02-13 12:00:00,2024-02-14 12:00:00,2024-02-17 10:00:00,154.0,2024-02-05
763,2024-03-20,2024-03-20 14:00:00,2024-03-22 02:00:00,2024-03-22 15:00:00,2024-03-23 21:00:00,93.0,2024-03-18
764,2024-01-28,2024-01-28 08:00:00,2024-01-29 15:00:00,2024-01-30 03:00:00,2024-01-30 23:00:00,71.0,2024-01-22
765,2024-05-28,2024-05-28 09:00:00,2024-05-28 23:00:00,,,,2024-05-27
766,2024-01-07,2024-01-08 00:00:00,2024-01-08 09:00:00,2024-01-08 11:00:00,2024-01-10 17:00:00,89.0,2024-01-01
767,2024-03-20,2024-03-20 20:00:00,,,,,2024-03-18
768,2024-05-27,2024-05-27 01:00:00,,,,,2024-05-27
769,2024-06-22,2024-06-22 08:00:00,,,,,2024-06-17
770,2024-04-06,,,,,,2024-04-01
771,2024-04-11,2024-04-11 07:00:00,2024-04-11 13:00:00,2024-04-11 17:00:00,2024-04-11 22:00:00,22.0,2024-04-08
772,2024-02-20,2024-02-20 15:00:00,2024-02-22 07:00:00,2024-02-23 05:00:00,2024-02-23 12:00:00,84.0,2024-02-19
773,2024-01-20,2024-01-20 08:00:00,2024-01-20 12:00:00,2024-01-21 01:00:00,,,2024-01-15
774,2024-05-31,2024-05-31 15:00:00,2024-06-01 07:00:00,2024-06-02 01:00:00,,,2024-05-27
775,2024-06-25,2024-06-25 07:00:00,2024-06-25 12:00:00,2024-06-25 17:00:00,2024-06-28 10:00:00,82.0,2024-06-24
776,2024-06-09,2024-06-09 10:00:00,2024-06-10 02:00:00,2024-06-11 02:00:00,2024-06-12 19:00:00,91.0,2024-06-03
777,2024-03-03,2024-03-03 19:00:00,,,,,2024-02-26
778,2024-01-27,2024-01-27 20:00:00,2024-01-29 17:00:00,2024-01-30 04:00:00,2024-01-31 11:00:00,107.0,2024-01-22
779,2024-06-27,2024-06-27 10:00:00,2024-06-27 21:00:00,,,,2024-06-24
780,2024-03-18,2024-03-18 22:00:00,2024-03-20 09:00:00,2024-03-20 17:00:00,2024-03-22 22:00:00,118.0,2024-03-18
781,2024-06-24,2024-06-24 10:00:00,2024-06-25 05:00:00,,,,2024-06-24
782,2024-06-02,2024-06-02 02:00:00,2024-06-03 15:00:00,,,,2024-05-27
783,2024-01-31,2024-01-31 19:00:00,,,,,2024-01-29
784,2024-05-24,2024-05-25 00:00:00,,,,,2024-05-20
785,2024-01-11,2024-01-11 06:00:00,,,,,2024-01-08
786,2024-03-29,,,,,,2024-03-25
787,2024-05-16,2024-05-16 21:00:00,,,,,2024-05-13
788,2024-04-19,2024-04-19 22:00:00,2024-04-21 03:00:00,2024-04-21 21:00:00,2024-04-24 13:00:00,133.0,2024-04-15
789,2024-06-18,2024-06-18 02:00:00,2024-06-19 02:00:00,2024-06-19 23:00:00,,,2024-06-17
790,2024-04-04,2024-04-04 22:00:00,2024-04-06 00:00:00,2024-04-06 17:00:00,2024-04-08 10:00:00,106.0,2024-04-01
791,2024-01-18,2024-01-18 23:00:00,2024-01-20 03:00:00,2024-01-20 17:00:00,2024-01-21 13:00:00,85.0,2024-01-15
792,2024-05-09,,,,,,2024-05-06
793,2024-06-14,2024-06-14 10:00:00,2024-06-15 12:00:00,2024-06-15 18:00:00,2024-06-18 15:00:00,111.0,2024-06-10
794,2024-03-28,2024-03-28 16:00:00,2024-03-29 09:00:00,2024-03-29 17:00:00,2024-03-31 08:00:00,80.0,2024-03-25
795,2024-01-04,,,,,,2024-01-01
796,2024-04-17,2024-04-17 23:00:00,2024-04-18 10:00:00,2024-04-19 01:00:00,,,2024-04-15
797,2024-05-05,2024-05-05 02:00:00,2024-05-06 15:00:00,2024-05-07 05:00:00,2024-05-09 11:00:00,107.0,2024-04-29
798,2024-01-28,2024-01-28 18:00:00,2024-01-30 05:00:00,,,,2024-01-22
799,2024-04-20,,,,,,2024-04-15
800,2024-04-02,2024-04-02 05:00:00,2024-04-03 07:00:00,,,,2024-04-01
801,2024-06-11,2024-06-11 08:00:00,,,,,2024-06-10
802,2024-04-27,2024-04-27 09:00:00,,,,,2024-04-22
803,2024-06-30,2024-06-30 07:00:00,,,,,2024-06-24
804,2024-02-09,,,,,,2024-02-05
805,2024-04-21,2024-04-21 11:00:00,2024-04-23 06:00:00,,,,2024-04-15
806,2024-02-15,2024-02-15 03:00:00,,,,,2024-02-12
807,2024-05-13,2024-05-13 15:00:00,2024-05-14 16:00:00,2024-05-14 19:00:00,2024-05-17 16:00:00,112.0,2024-05-13
808,2024-06-15,2024-06-16 00:00:00,2024-06-16 14:00:00,2024-06-16 16:00:00,2024-06-18 03:00:00,75.0,2024-06-10
809,2024-03-10,2024-03-10 13:00:00,,,,,2024-03-04
810,2024-06-06,,,,,,2024-06-03
811,2024-05-17,2024-05-17 22:00:00,,,,,2024-05-13
812,2024-05-03,2024-05-03 20:00:00,2024-05-05 12:00:00,,,,2024-04-29
813,2024-04-29,2024-04-29 02:00:00,2024-04-29 08:00:00,,,,2024-04-29
814,2024-04-21,2024-04-21 07:00:00,,,,,2024-04-15
815,2024-05-31,2024-05-31 19:00:00,2024-06-02 19:00:00,,,,2024-05-27
816,2024-03-09,2024-03-09 22:00:00,2024-03-11 11:00:00,2024-03-11 18:00:00,,,2024-03-04
817,2024-03-23,2024-03-23 16:00:00,2024-03-24 07:00:00,2024-03-24 18:00:00,,,2024-03-18
818,2024-03-03,2024-03-03 10:00:00,2024-03-03 12:00:00,2024-03-03 19:00:00,2024-03-04 20:00:00,44.0,2024-02-26
819,2024-01-23,2024-01-24 00:00:00,2024-01-24 09:00:00,2024-01-25 09:00:00,,,2024-01-22
820,2024-03-12,2024-03-12 16:00:00,,,,,2024-03-11
821,2024-04-25,2024-04-25 08:00:00,,,,,2024-04-22
822,2024-03-03,2024-03-03 23:00:00,2024-03-05 15:00:00,,,,2024-02-26
823,2024-04-28,2024-04-28 23:00:00,2024-04-29 14:00:00,2024-04-30 03:00:00,,,2024-04-22
824,2024-05-25,2024-05-25 08:00:00,2024-05-26 21:00:00,,,,2024-05-20
825,2024-06-05,2024-06-05 11:00:00,2024-06-06 07:00:00,2024-06-06 20:00:00,2024-06-09 08:00:00,104.0,2024-06-03
826,2024-06-20,2024-06-20 18:00:00,2024-06-22 13:00:00,2024-06-23 01:00:00,2024-06-24 17:00:00,113.0,2024-06-17
827,2024-04-07,2024-04-07 09:00:00,2024-04-08 10:00:00,,,,2024-04-01
828,2024-03-27,,,,,,2024-03-25
829,2024-01-08,2024-01-08 17:00:00,,,,,2024-01-08
830,2024-05-06,2024-05-06 16:00:00,2024-05-07 23:00:00,2024-05-08 03:00:00,2024-05-10 16:00:00,112.0,2024-05-06
