QueryID,QueryText,ExecutionDate,DurationMs,UserName,DatabaseName,IndexScan,TableScan
Q0026,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-06-11,111.39,developer,FinanceDB,True,False
Q0030,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-05-22,74.99,analyst1,InventoryDB,False,False
Q0164,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-03-19,83.77,analyst1,HRDB,True,False
Q0046,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-05-21,68.27,developer,HRDB,True,False
Q0200,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-02-03,214.75,etl_user,HRDB,True,False
Q0094,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-01-15,117.59,etl_user,SalesDB,True,False
Q0060,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-03-15,174.03,developer,SalesDB,True,False
Q0052,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-05-05,49.66,admin,FinanceDB,True,False
Q0120,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-03-30,193.37,admin,SalesDB,True,False
Q0066,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-05-02,953.36,etl_user,InventoryDB,True,False
Q0049,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-04-01,327.8,admin,SalesDB,True,False
Q0110,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-02-01,584.33,etl_user,SalesDB,True,False
Q0167,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-03-12,141.29,report_viewer,FinanceDB,True,False
Q0116,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-01-07,126.58,report_viewer,FinanceDB,True,False
Q0008,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-04-19,249.95,developer,SalesDB,True,False
Q0110,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-03-13,145.29,analyst1,FinanceDB,True,False
Q0065,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-02-02,70.2,admin,InventoryDB,True,False
Q0139,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-01-03,126.08,developer,HRDB,True,False
Q0103,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-05-22,269.53,developer,FinanceDB,True,False
Q0032,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-04-20,128.6,analyst1,SalesDB,True,False
Q0159,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-02-12,41.46,admin,FinanceDB,True,False
Q0048,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-05-22,63.89,developer,HRDB,True,False
Q0174,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-04-09,99.93,report_viewer,SalesDB,False,True
Q0188,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-06-02,163.83,developer,SalesDB,False,True
Q0036,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-06-19,77.97,etl_user,InventoryDB,True,False
Q0001,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-05-09,468.41,admin,FinanceDB,True,False
Q0173,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-03-17,70.78,analyst1,SalesDB,False,False
Q0093,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-05-19,22.28,report_viewer,InventoryDB,True,False
Q0009,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-01-12,209.08,developer,SalesDB,True,False
Q0149,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-04-07,155.11,etl_user,InventoryDB,False,True
Q0052,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-05-17,293.75,etl_user,SalesDB,True,False
Q0139,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-02-24,530.36,admin,HRDB,True,False
Q0025,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-05-08,34.06,developer,FinanceDB,True,False
Q0169,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-05-07,123.23,developer,HRDB,False,False
Q0045,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-03-27,66.02,developer,SalesDB,True,False
Q0080,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-03-12,124.97,etl_user,InventoryDB,True,False
Q0100,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-03-20,216.62,developer,HRDB,True,False
Q0148,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-06-27,44.68,etl_user,InventoryDB,True,False
Q0161,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-02-07,125.77,admin,HRDB,False,False
Q0187,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-03-17,276.38,admin,FinanceDB,True,False
Q0006,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-02-09,567.4,etl_user,HRDB,True,False
Q0062,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-01-10,38.17,developer,InventoryDB,True,False
Q0036,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-05-04,205.43,report_viewer,FinanceDB,True,False
Q0084,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-02-08,287.48,analyst1,InventoryDB,True,False
Q0034,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-04-28,120.92,admin,HRDB,False,False
Q0056,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-04-29,80.65,analyst1,InventoryDB,True,False
Q0026,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-02-04,136.93,developer,InventoryDB,True,False
Q0173,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-05-14,113.21,analyst1,SalesDB,True,False
Q0090,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-04-15,133.79,report_viewer,InventoryDB,True,False
Q0030,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-05-14,185.17,report_viewer,FinanceDB,True,False
Q0173,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-01-28,265.73,etl_user,InventoryDB,True,False
Q0113,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-04-09,153.39,report_viewer,InventoryDB,True,False
Q0052,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-02-15,36.95,report_viewer,FinanceDB,True,False
Q0134,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-05-02,371.98,admin,InventoryDB,False,False
Q0081,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-05-01,386.78,developer,FinanceDB,True,False
Q0180,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-01-06,70.72,etl_user,FinanceDB,True,False
Q0034,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-05-25,228.42,developer,HRDB,True,False
Q0044,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-03-09,71.87,admin,HRDB,True,False
Q0023,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-05-06,115.38,report_viewer,InventoryDB,True,False
Q0107,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-06-10,404.98,admin,HRDB,True,False
Q0094,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-04-06,86.19,analyst1,InventoryDB,True,False
Q0153,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-02-18,146.24,etl_user,SalesDB,True,False
Q0100,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-06-16,376.14,admin,FinanceDB,True,False
Q0030,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-03-19,28.69,etl_user,SalesDB,True,False
Q0132,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-06-04,121.46,developer,FinanceDB,True,False
Q0152,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-01-28,367.16,admin,SalesDB,False,False
Q0195,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-05-14,155.65,etl_user,SalesDB,True,False
Q0116,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-01-25,86.17,admin,InventoryDB,True,False
Q0143,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-02-21,128.28,etl_user,SalesDB,True,False
Q0104,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-03-24,139.57,developer,SalesDB,True,False
Q0186,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-05-13,166.52,developer,FinanceDB,False,False
Q0126,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-04-13,268.45,etl_user,SalesDB,True,False
Q0027,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-01-06,217.19,etl_user,InventoryDB,True,False
Q0171,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-01-30,110.77,analyst1,InventoryDB,True,False
Q0140,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-05-06,80.63,report_viewer,SalesDB,False,True
Q0129,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-04-12,135.45,developer,HRDB,True,False
Q0086,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-06-22,123.64,report_viewer,SalesDB,False,True
Q0114,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-03-02,286.58,etl_user,FinanceDB,True,False
Q0039,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-01-03,32.75,etl_user,FinanceDB,True,False
Q0199,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-04-19,199.03,etl_user,FinanceDB,False,False
Q0192,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-04-15,61.38,analyst1,SalesDB,False,True
Q0127,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-01-14,185.32,developer,FinanceDB,True,False
Q0030,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-06-18,378.39,etl_user,InventoryDB,True,False
Q0181,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-04-27,259.97,admin,FinanceDB,True,False
Q0058,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-01-15,422.57,report_viewer,HRDB,True,False
Q0177,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-05-11,252.27,admin,HRDB,True,False
Q0199,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-01-11,297.23,report_viewer,HRDB,True,False
Q0050,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-03-19,74.01,admin,InventoryDB,False,True
Q0018,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-05-12,58.25,etl_user,InventoryDB,False,False
Q0168,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-01-01,210.42,developer,InventoryDB,False,True
Q0192,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-05-30,103.57,etl_user,InventoryDB,True,False
Q0183,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-05-10,438.72,admin,SalesDB,False,False
Q0030,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-02-04,202.51,report_viewer,InventoryDB,False,False
Q0185,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-01-21,52.44,analyst1,FinanceDB,False,False
Q0096,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-04-05,295.56,analyst1,SalesDB,True,False
Q0103,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-02-13,323.77,developer,HRDB,True,False
Q0164,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-03-27,169.07,report_viewer,InventoryDB,True,False
Q0113,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-06-17,321.54,analyst1,SalesDB,True,False
Q0125,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-03-08,381.57,analyst1,SalesDB,True,False
Q0036,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-06-04,355.45,analyst1,HRDB,True,False
Q0076,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-03-11,143.86,admin,SalesDB,True,False
Q0178,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-03-06,37.47,report_viewer,InventoryDB,False,False
Q0145,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-04-02,87.51,report_viewer,SalesDB,True,False
Q0102,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-05-19,115.89,report_viewer,InventoryDB,True,False
Q0121,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-06-11,831.73,analyst1,FinanceDB,True,False
Q0151,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-02-09,137.63,analyst1,FinanceDB,True,False
Q0094,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-02-17,120.33,etl_user,FinanceDB,True,False
Q0192,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-05-19,138.09,analyst1,SalesDB,False,False
Q0167,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-02-21,148.82,report_viewer,FinanceDB,False,False
Q0005,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-05-03,150.35,analyst1,SalesDB,True,False
Q0187,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-01-18,518.17,etl_user,HRDB,True,False
Q0090,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-06-22,790.08,report_viewer,HRDB,True,False
Q0019,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-01-23,317.78,analyst1,FinanceDB,True,False
Q0053,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-05-20,496.55,developer,SalesDB,False,False
Q0035,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-01-28,48.91,developer,HRDB,True,False
Q0035,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-05-04,277.72,etl_user,FinanceDB,True,False
Q0094,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-05-01,51.8,analyst1,InventoryDB,False,True
Q0044,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-04-05,195.82,analyst1,HRDB,True,False
Q0041,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-03-26,223.57,admin,InventoryDB,True,False
Q0090,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-05-02,204.33,analyst1,InventoryDB,False,True
Q0058,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-05-28,7.17,developer,SalesDB,False,False
Q0062,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-03-09,211.56,developer,SalesDB,False,False
Q0069,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-05-08,306.24,etl_user,HRDB,False,False
Q0051,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-02-23,197.76,report_viewer,SalesDB,False,False
Q0002,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-03-30,276.36,report_viewer,HRDB,False,False
Q0033,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-04-19,156.42,report_viewer,SalesDB,False,False
Q0120,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-02-27,134.73,report_viewer,SalesDB,True,False
Q0156,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-03-04,114.67,report_viewer,SalesDB,True,False
Q0108,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-04-22,180.3,report_viewer,SalesDB,True,False
Q0002,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-06-07,206.02,admin,InventoryDB,True,False
Q0177,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-01-03,48.02,developer,HRDB,True,False
Q0068,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-05-08,136.32,etl_user,HRDB,False,False
Q0189,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-01-27,183.94,etl_user,SalesDB,True,False
Q0163,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-03-03,71.22,developer,SalesDB,False,False
Q0071,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-03-06,125.95,report_viewer,HRDB,False,False
Q0095,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-03-02,54.39,analyst1,FinanceDB,False,True
Q0035,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-06-14,371.9,etl_user,FinanceDB,True,False
Q0152,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-01-26,437.07,admin,FinanceDB,True,False
Q0070,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-05-17,266.08,etl_user,FinanceDB,True,False
Q0175,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-06-10,109.69,developer,HRDB,True,False
Q0045,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-02-10,59.03,etl_user,FinanceDB,False,False
Q0191,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-03-24,235.67,report_viewer,HRDB,True,False
Q0001,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-04-25,38.45,developer,SalesDB,False,False
Q0036,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-02-03,442.06,admin,SalesDB,False,False
Q0154,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-06-04,95.41,developer,FinanceDB,True,False
Q0188,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-01-14,209.44,developer,FinanceDB,False,False
Q0184,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-02-26,114.08,analyst1,InventoryDB,True,False
Q0076,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-01-30,326.67,etl_user,SalesDB,False,True
Q0087,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-05-02,258.72,developer,FinanceDB,True,False
Q0098,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-01-11,312.89,admin,HRDB,True,False
Q0054,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-01-02,82.08,developer,InventoryDB,False,False
Q0133,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-03-03,225.15,analyst1,SalesDB,True,False
Q0172,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-06-15,108.91,etl_user,HRDB,True,False
Q0105,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-04-26,319.18,developer,InventoryDB,True,False
Q0145,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-03-13,194.35,analyst1,InventoryDB,True,False
Q0199,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-03-30,57.78,report_viewer,SalesDB,False,True
Q0149,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-06-14,106.78,developer,SalesDB,True,False
Q0033,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-04-14,314.53,admin,SalesDB,False,True
Q0118,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-04-23,299.08,developer,InventoryDB,True,False
Q0191,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-04-18,194.49,report_viewer,InventoryDB,True,False
Q0039,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-04-04,517.29,admin,InventoryDB,False,False
Q0120,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-06-22,190.77,developer,InventoryDB,False,True
Q0120,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-01-01,337.43,developer,InventoryDB,True,False
Q0069,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-06-09,347.78,admin,HRDB,True,False
Q0018,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-06-06,65.41,analyst1,FinanceDB,True,False
Q0185,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-04-06,45.32,developer,HRDB,True,False
Q0094,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-01-29,33.81,admin,SalesDB,True,False
Q0110,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-05-20,164.9,analyst1,InventoryDB,True,False
Q0048,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-03-10,400.93,analyst1,HRDB,True,False
Q0091,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-01-12,81.65,developer,InventoryDB,True,False
Q0077,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-01-19,101.01,admin,SalesDB,False,False
Q0108,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-01-07,11.08,admin,InventoryDB,True,False
Q0057,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-06-01,187.52,admin,InventoryDB,True,False
Q0094,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-01-08,65.81,report_viewer,HRDB,True,False
Q0146,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-02-18,275.35,etl_user,SalesDB,False,False
Q0026,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-03-12,265.54,etl_user,SalesDB,True,False
Q0131,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-04-14,69.1,etl_user,InventoryDB,False,True
Q0172,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-03-25,124.18,developer,InventoryDB,True,False
Q0029,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-06-26,144.01,etl_user,FinanceDB,True,False
Q0093,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-01-01,160.06,developer,FinanceDB,False,True
Q0176,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-01-01,78.6,admin,InventoryDB,False,True
Q0142,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-06-12,384.03,analyst1,FinanceDB,False,True
Q0169,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-03-20,303.41,report_viewer,HRDB,False,False
Q0138,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-03-22,172.76,analyst1,FinanceDB,True,False
Q0097,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-02-24,111.49,developer,SalesDB,True,False
Q0020,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-03-28,333.97,report_viewer,HRDB,True,False
Q0004,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-04-23,256.99,etl_user,FinanceDB,True,False
Q0077,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-05-25,76.28,admin,SalesDB,False,False
Q0100,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-05-03,201.32,analyst1,SalesDB,True,False
Q0109,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-01-15,138.02,developer,SalesDB,False,True
Q0187,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-06-01,137.48,etl_user,HRDB,False,False
Q0059,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-06-16,232.73,report_viewer,InventoryDB,True,False
Q0089,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-06-06,178.35,developer,InventoryDB,True,False
Q0090,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-02-18,306.33,developer,InventoryDB,True,False
